三效液相温度,三效气相温度,三效蒸发室气相压力,出料泵电流1,出料泵电流2,出料流量
34.950001,33.3825,-1.370003,0.0189,0.0216,0.0
34.942501,33.3675,-1.400002,0.0189,0.0216,0.0
34.905003,33.344997,-1.370003,0.0189,0.0216,0.0
34.897499,33.285,-1.380005,0.0189,0.0216,0.0
34.829998,33.27,-1.410004,0.0189,0.0216,0.0
34.814999,33.255001,-1.400002,0.0189,0.0216,0.0
34.799999,33.239998,-1.400002,0.0189,0.0216,0.0
34.7775,33.232502,-1.360001,0.018,0.0216,0.0
34.724998,33.18,-1.349998,0.0189,0.0216,0.0
34.702499,33.165001,-1.370003,0.0189,0.0216,0.0
34.702499,33.157497,-1.380005,0.0189,0.0216,0.0
34.6875,33.157497,-1.440002,0.0189,0.0216,0.0
34.672501,33.150002,-1.380005,0.0189,0.0216,0.0
34.672501,33.142502,-1.389999,0.0189,0.0216,0.0
34.664997,33.134998,-1.459999,0.0189,0.0216,0.0
34.635002,33.142502,-1.57,0.0189,0.0216,0.0
34.627499,33.142502,-1.599998,0.0189,0.0216,0.0
34.627499,33.142502,-1.560005,0.0189,0.0216,0.0
34.619999,33.150002,-1.57,0.0189,0.0216,0.0
34.605,33.150002,-1.599998,0.0189,0.0216,0.0
34.612499,33.165001,-1.599998,0.0189,0.0216,0.0
34.59,33.165001,-1.620003,0.0189,0.0216,0.0
34.5975,33.172501,-1.690002,0.0189,0.0216,0.0
34.575001,33.18,-1.650002,0.0189,0.0216,0.0
34.59,33.202499,-1.700005,0.0189,0.0216,0.0
34.575001,33.217499,-1.740005,0.018,0.0216,0.0
34.575001,33.255001,-1.870003,0.018,0.0216,0.0
34.567501,33.285,-1.849998,0.0189,0.0216,0.0
34.575001,33.307499,-1.82,0.018,0.0216,0.0
34.567501,33.3675,-1.690002,0.018,0.0216,0.0
34.567501,33.3825,-1.68,0.018,0.0216,0.0
34.575001,33.404999,-1.700005,0.018,0.0216,0.0
34.559998,33.442501,-1.68,0.018,0.0207,0.0
34.567501,33.465,-1.68,0.018,0.0216,0.0
34.567501,33.4725,-1.650002,0.018,0.0207,0.0
34.5825,33.494999,-1.630005,0.018,0.0216,0.0
34.567501,33.525002,-1.68,0.018,0.0216,0.0
34.5825,33.540001,-1.590004,0.018,0.0207,0.0
34.59,33.555,-1.599998,0.018,0.0207,0.0
34.5825,33.577499,-1.57,0.018,0.0216,0.0
34.605,33.614998,-1.610001,0.018,0.0216,0.0
34.5825,33.637501,-1.550003,0.018,0.0207,0.0
34.605,33.66,-1.550003,0.018,0.0207,0.0
34.605,33.682499,-1.57,0.018,0.0207,0.0
34.59,33.735001,-1.560005,0.018,0.0216,0.0
34.612499,33.735001,-1.529999,0.018,0.0207,0.0
34.619999,33.75,-1.550003,0.018,0.0207,0.0
34.605,33.7575,-1.520004,0.018,0.0216,0.0
34.619999,33.772499,-1.5,0.018,0.0207,0.0
34.612499,33.779999,-1.480003,0.018,0.0207,0.0
34.619999,33.779999,-1.440002,0.018,0.0207,0.0
34.619999,33.8475,-1.709999,0.018,0.0207,0.0
34.612499,33.855,-1.410004,0.018,0.0207,0.0
34.627499,33.869999,-1.32,0.018,0.0207,0.0
34.619999,33.862499,-1.349998,0.018,0.0207,0.0
34.627499,33.869999,-1.330002,0.018,0.0207,0.0
34.605,33.869999,-1.360001,0.018,0.0207,0.0
34.605,33.862499,-1.360001,0.018,0.0207,0.0
34.612499,33.855,-1.340004,0.018,0.0207,0.0
34.627499,33.855,-1.279999,0.018,0.0207,0.0
34.619999,33.8475,-1.310005,0.018,0.0207,0.0
34.619999,33.8475,-1.330002,0.018,0.0207,0.0
34.619999,33.8475,-1.340004,0.018,0.0207,0.0
34.619999,33.84,-1.330002,0.018,0.0207,0.0
34.612499,33.825001,-1.370003,0.018,0.0207,0.0
34.612499,33.817497,-1.380005,0.018,0.0207,0.0
34.612499,33.802502,-1.370003,0.018,0.0189,0.0
34.605,33.802502,-1.360001,0.018,0.0207,0.0
34.619999,33.787502,-1.360001,0.018,0.0207,0.0
34.612499,33.764999,-1.349998,0.018,0.0207,0.0
34.5975,33.75,-1.330002,0.018,0.0207,0.0
34.5975,33.735001,-1.330002,0.018,0.0207,0.0
34.5975,33.727501,-1.349998,0.018,0.0207,0.0
34.59,33.720001,-1.330002,0.0171,0.0207,0.0
34.605,33.689999,-1.32,0.018,0.0207,0.0
34.59,33.689999,-1.32,0.018,0.0207,0.0
34.59,33.682499,-1.340004,0.018,0.0207,0.0
34.5975,33.6675,-1.349998,0.018,0.0207,0.0
34.59,33.66,-1.32,0.018,0.0207,0.0
34.5825,33.645,-1.32,0.018,0.0207,0.0
34.575001,33.614998,-1.32,0.018,0.0207,0.0
34.552502,33.577499,-1.310005,0.018,0.0207,0.0
34.544998,33.540001,-1.300003,0.018,0.0207,0.0
34.5075,33.517502,-1.32,0.018,0.0207,0.0
34.477501,33.487499,-1.349998,0.018,0.0207,0.0
34.470001,33.4725,-1.340004,0.018,0.0207,0.0
34.470001,33.4575,-1.380005,0.018,0.0207,0.0
34.447502,33.442501,-1.419998,0.018,0.0207,0.0
34.41,33.389999,-1.470001,0.018,0.0207,0.0
34.41,33.3825,-1.459999,0.018,0.0207,0.0
34.4025,33.3675,-1.43,0.018,0.0207,0.0
34.380001,33.330002,-1.370003,0.018,0.0207,0.0
34.372501,33.315002,-1.380005,0.018,0.0207,0.0
34.365002,33.299999,-1.380005,0.018,0.0207,0.0
34.365002,33.2775,-1.380005,0.018,0.0207,0.0
34.349998,33.239998,-1.370003,0.018,0.0207,0.0
34.342499,33.224998,-1.360001,0.018,0.0207,0.0
34.327499,33.1875,-1.360001,0.018,0.0207,0.0
34.327499,33.165001,-1.370003,0.018,0.0207,0.0
34.32,33.150002,-1.360001,0.018,0.0207,0.0
34.3125,33.127502,-1.360001,0.018,0.0207,0.0
34.305,33.075001,-1.360001,0.018,0.0207,0.0
34.297501,33.060001,-1.360001,0.018,0.0207,0.0
34.282501,33.045002,-1.360001,0.018,0.0207,0.0
34.290001,33.0,-1.360001,0.018,0.0207,0.0
34.260002,32.977501,-1.360001,0.018,0.0207,0.0
34.252499,32.954998,-1.370003,0.018,0.0207,0.0
34.244999,32.932499,-1.389999,0.018,0.0207,0.0
34.237499,32.9175,-1.370003,0.018,0.0207,0.0
34.23,32.895,-1.370003,0.018,0.0207,0.0
34.260002,32.880001,-1.340004,0.018,0.0207,0.0
34.2225,32.864998,-1.349998,0.018,0.0207,0.0
34.2225,32.834999,-1.330002,0.018,0.0207,0.0
34.2075,32.82,-1.330002,0.018,0.0207,0.0
34.200001,32.797501,-1.340004,0.018,0.0207,0.0
34.185001,32.782501,-1.330002,0.018,0.0207,0.0
34.192501,32.760002,-1.340004,0.018,0.0207,0.0
34.185001,32.752499,-1.360001,0.018,0.0207,0.0
34.169998,32.737499,-1.360001,0.018,0.0207,0.0
34.169998,32.7225,-1.370003,0.018,0.0207,0.0
34.162502,32.7075,-1.370003,0.018,0.0207,0.0
34.1325,32.654999,-1.340004,0.018,0.0207,0.0
34.1325,32.6325,-1.360001,0.018,0.0207,0.0
34.110001,32.572502,-1.360001,0.018,0.0207,0.0
34.095001,32.549999,-1.340004,0.018,0.0207,0.0
34.080002,32.490002,-1.340004,0.018,0.0207,0.0
34.035,32.445,-1.740005,0.018,0.0207,0.0
34.049999,32.43,-1.459999,0.018,0.0207,0.0
34.049999,32.407501,-1.380005,0.018,0.0207,0.0
34.0275,32.392498,-1.380005,0.018,0.0207,0.0
34.02,32.377499,-1.349998,0.018,0.0207,0.0
34.02,32.355,-1.340004,0.018,0.0207,0.0
34.012501,32.34,-1.32,0.018,0.0207,0.0
33.990002,32.317501,-1.32,0.018,0.0207,0.0
33.975002,32.302502,-1.310005,0.018,0.0207,0.0
33.945,32.2425,-1.300003,0.018,0.0207,0.0
33.915001,32.204998,-1.32,0.018,0.0207,0.0
33.892502,32.1675,-1.349998,0.018,0.0207,0.0
33.877499,32.130001,-1.32,0.018,0.0207,0.0
33.869999,32.115002,-1.340004,0.018,0.0207,0.0
33.817497,32.032501,-1.340004,0.018,0.0207,0.0
33.810001,32.010002,-1.340004,0.018,0.0207,0.0
33.787502,31.995001,-1.340004,0.018,0.0207,0.0
33.779999,31.98,-1.32,0.018,0.0207,0.0
33.779999,31.957499,-1.310005,0.018,0.0207,0.0
33.779999,31.934999,-1.340004,0.018,0.0207,0.0
33.75,31.92,-1.330002,0.018,0.0207,0.0
33.720001,31.889999,-1.330002,0.018,0.0207,0.0
33.720001,31.852499,-1.310005,0.018,0.0207,0.0
33.689999,31.799999,-1.349998,0.018,0.0207,0.0
33.689999,31.799999,-1.330002,0.018,0.0207,0.0
33.66,31.762501,-1.310005,0.018,0.0207,0.0
33.637501,31.725,-1.290001,0.018,0.0207,0.0
33.622501,31.695,-1.270004,0.018,0.0207,0.0
33.592499,31.672501,-1.310005,0.018,0.0207,0.0
33.584999,31.6425,-1.32,0.018,0.0207,0.0
33.577499,31.620001,-1.310005,0.018,0.0207,0.0
33.5625,31.582499,-1.330002,0.018,0.0207,0.0
33.555,31.522501,-1.340004,0.018,0.0207,0.0
33.525002,31.514999,-1.32,0.018,0.0207,0.0
33.517502,31.485001,-1.330002,0.018,0.0207,0.0
33.502499,31.470001,-1.32,0.018,0.0207,0.0
33.487499,31.455,-1.310005,0.018,0.0207,0.0
33.4725,31.440001,-1.290001,0.018,0.0207,0.0
33.450001,31.41,-1.32,0.018,0.0207,0.0
33.442501,31.4025,-1.330002,0.018,0.0207,0.0
33.435001,31.387501,-1.330002,0.018,0.0207,0.0
33.420002,31.372499,-1.360001,0.018,0.0207,0.0
33.420002,31.3575,-1.360001,0.018,0.0207,0.0
33.397499,31.327499,-1.360001,0.018,0.0207,0.0
33.389999,31.32,-1.349998,0.018,0.0207,0.0
33.3675,31.289999,-1.340004,0.018,0.0207,0.0
33.307499,31.237499,-1.32,0.018,0.0207,0.0
33.299999,31.215,-1.32,0.018,0.0207,0.0
33.27,31.184999,-1.300003,0.018,0.0207,0.0
33.262501,31.162498,-1.270004,0.018,0.0207,0.0
33.247501,31.147501,-1.25,0.018,0.0207,0.0
33.239998,31.1325,-1.279999,0.018,0.0207,0.0
33.224998,31.109999,-1.300003,0.018,0.0207,0.0
33.202499,31.0725,-1.290001,0.018,0.0207,0.0
33.18,31.057499,-1.290001,0.018,0.0207,0.0
33.172501,31.050001,-1.290001,0.018,0.0207,0.0
33.127502,31.012501,-1.290001,0.018,0.0207,0.0
33.142502,30.99,-1.270004,0.018,0.0207,0.0
33.134998,30.967501,-1.270004,0.018,0.0207,0.0
33.09,30.945002,-1.270004,0.018,0.0207,0.0
33.0825,30.922499,-1.260002,0.018,0.0207,0.0
33.075001,30.907499,-1.270004,0.018,0.0207,0.0
33.045002,30.892502,-1.260002,0.018,0.0207,0.0
33.029999,30.862501,-1.279999,0.018,0.0207,0.0
33.014999,30.839998,-1.300003,0.018,0.0207,0.0
33.0,30.8325,-1.310005,0.018,0.0207,0.0
32.9925,30.810001,-1.300003,0.018,0.0207,0.0
32.970001,30.787498,-1.330002,0.018,0.0207,0.0
32.970001,30.764999,-1.330002,0.018,0.0207,0.0
32.954998,30.75,-1.340004,0.018,0.0207,0.0
32.924999,30.727501,-1.349998,0.018,0.0207,0.0
32.91,30.7125,-1.360001,0.018,0.0207,0.0
32.9025,30.6975,-1.370003,0.018,0.0207,0.0
32.872501,30.675001,-1.380005,0.018,0.0207,0.0
32.864998,30.66,-1.389999,0.018,0.0207,0.0
32.857502,30.645,-1.380005,0.018,0.0207,0.0
32.8125,30.615,-1.389999,0.018,0.0207,0.0
32.805,30.599998,-1.400002,0.018,0.0207,0.0
32.8125,30.592501,-1.389999,0.018,0.0207,0.0
32.8125,30.592501,-1.419998,0.018,0.0207,0.0
32.775002,30.584999,-1.410004,0.018,0.0207,0.0
32.760002,30.57,-1.389999,0.018,0.0207,0.0
32.744999,30.57,-1.400002,0.018,0.0207,0.0
32.715,30.57,-1.419998,0.018,0.0207,0.0
32.715,30.555,-1.43,0.018,0.0207,0.0
32.715,30.555,-1.440002,0.018,0.0207,0.0
32.715,30.555,-1.43,0.018,0.0207,0.0
32.700001,30.555,-1.400002,0.018,0.0207,0.0
32.700001,30.547501,-1.32,0.018,0.0207,0.0
32.684998,30.547501,-1.349998,0.018,0.0207,0.0
32.684998,30.547501,-1.349998,0.018,0.0207,0.0
32.684998,30.547501,-1.370003,0.018,0.0207,0.0
32.692501,30.57,-1.450005,0.0171,0.0207,0.0
32.715,30.577499,-1.470001,0.018,0.0207,0.0
32.684998,30.584999,-1.520004,0.018,0.0207,0.0
32.692501,30.599998,-1.470001,0.018,0.0207,0.0
32.692501,30.615,-1.5,0.018,0.0207,0.0
32.684998,30.637499,-1.510002,0.018,0.0207,0.0
32.677502,30.6525,-1.920006,0.018,0.0207,0.0
32.700001,30.6675,-1.690002,0.018,0.0207,0.0
32.700001,30.6975,-1.599998,0.018,0.0207,0.0
32.692501,30.719999,-1.620003,0.018,0.0207,0.0
32.715,30.7425,-1.700005,0.018,0.0207,0.0
32.7225,30.757502,-1.650002,0.018,0.0207,0.0
32.715,30.780001,-1.639999,0.018,0.0207,0.0
32.7225,30.817499,-1.660004,0.018,0.0207,0.0
32.7225,30.8475,-1.660004,0.018,0.0207,0.0
32.715,30.877501,-1.730003,0.018,0.0207,0.0
32.715,30.9,-1.779999,0.018,0.0207,0.0
32.73,30.922499,-1.82,0.018,0.0207,0.0
32.737499,30.952499,-1.900002,0.018,0.0207,0.0
32.737499,30.9825,-1.880005,0.018,0.0207,0.0
32.737499,31.035,-1.800003,0.018,0.0207,0.0
32.775002,31.095001,-1.760002,0.018,0.0207,0.0
32.782501,31.102501,-1.779999,0.018,0.0207,0.0
32.790001,31.147501,-1.790001,0.018,0.0207,0.0
32.805,31.23,-1.790001,0.018,0.0207,0.0
32.8125,31.32,-1.730003,0.018,0.0207,0.0
32.8125,31.365,-1.770004,0.018,0.0207,0.0
32.82,31.394999,-1.720001,0.018,0.0207,0.0
32.8125,31.432499,-1.639999,0.018,0.0207,0.0
32.834999,31.470001,-1.599998,0.018,0.0207,0.0
32.8125,31.5075,-1.57,0.018,0.0207,0.0
32.8125,31.5375,-1.630005,0.018,0.0207,0.0
32.8125,31.575001,-1.610001,0.018,0.0207,0.0
32.82,31.5975,-1.560005,0.018,0.0207,0.0
32.82,31.620001,-1.529999,0.018,0.0207,0.0
32.827499,31.672501,-1.550003,0.018,0.0207,0.0
32.82,31.68,-1.520004,0.018,0.0207,0.0
32.8125,31.710001,-1.480003,0.018,0.0207,0.0
32.827499,31.7325,-1.470001,0.0171,0.0207,0.0
32.827499,31.747499,-1.490005,0.0171,0.0207,0.0
32.797501,31.769999,-1.730003,0.0171,0.0207,0.0
32.82,31.785,-1.510002,0.0171,0.0207,0.0
32.842499,31.799999,-1.410004,0.018,0.0207,0.0
32.827499,31.815001,-1.389999,0.0171,0.0207,0.0
32.827499,31.815001,-1.400002,0.0171,0.0207,0.0
32.834999,31.822498,-1.370003,0.018,0.0207,0.0
32.857502,31.83,-1.370003,0.018,0.0207,0.0
32.864998,31.83,-1.360001,0.018,0.0207,0.0
32.880001,31.8675,-1.400002,0.018,0.0207,0.0
32.880001,31.9125,-1.380005,0.0171,0.0207,0.0
32.872501,31.9275,-1.370003,0.018,0.0207,0.0
32.887501,31.942501,-1.360001,0.018,0.0207,0.0
32.895,31.957499,-1.360001,0.0171,0.0207,0.0
32.895,31.957499,-1.370003,0.0171,0.0207,0.0
32.9175,31.9725,-1.360001,0.0171,0.0207,0.0
32.9175,31.9725,-1.360001,0.0171,0.0207,0.0
32.940002,31.9725,-1.349998,0.0171,0.0207,0.0
32.932499,31.9725,-1.360001,0.0171,0.0207,0.0
32.947498,31.965,-1.360001,0.018,0.0207,0.0
32.954998,31.9725,-1.360001,0.018,0.0207,0.0
32.962502,31.957499,-1.360001,0.0171,0.0207,0.0
32.962502,31.965,-1.370003,0.018,0.0207,0.0
32.970001,31.950001,-1.349998,0.0171,0.0207,0.0
32.970001,31.942501,-1.370003,0.0171,0.0207,0.0
32.970001,31.9275,-1.360001,0.0171,0.0207,0.0
32.977501,31.9275,-1.360001,0.0171,0.0207,0.0
32.977501,31.92,-1.360001,0.0171,0.0207,0.0
32.970001,31.904999,-1.349998,0.0171,0.0207,0.0
32.977501,31.9125,-1.349998,0.0171,0.0207,0.0
32.970001,31.897501,-1.370003,0.0171,0.0207,0.0
32.970001,31.875,-1.360001,0.0171,0.0207,0.0
32.970001,31.8675,-1.360001,0.0162,0.0207,0.0
32.970001,31.860001,-1.380005,0.0171,0.0207,0.0
32.970001,31.845001,-1.360001,0.018,0.0207,0.0
32.977501,31.8375,-1.360001,0.0171,0.0207,0.0
32.985001,31.815001,-1.370003,0.0171,0.0207,0.0
32.985001,31.799999,-1.370003,0.0171,0.0207,0.0
33.0,31.785,-1.389999,0.0171,0.0207,0.0
32.9925,31.755001,-1.450005,0.0171,0.0207,0.0
32.9925,31.717499,-1.389999,0.0171,0.0207,0.0
32.9925,31.710001,-1.400002,0.0171,0.0207,0.0
32.985001,31.702499,-1.389999,0.0171,0.0207,0.0
32.985001,31.695,-1.410004,0.0171,0.0207,0.0
32.977501,31.68,-1.400002,0.0171,0.0207,0.0
32.977501,31.672501,-1.389999,0.0171,0.0207,0.0
32.977501,31.664999,-1.389999,0.0171,0.0207,0.0
32.977501,31.65,-1.370003,0.0171,0.0207,0.0
32.977501,31.634998,-1.400002,0.0171,0.0207,0.0
32.985001,31.605001,-1.370003,0.0171,0.0207,0.0
32.970001,31.59,-1.370003,0.0171,0.0207,0.0
32.962502,31.5375,-1.410004,0.0171,0.0207,0.0
32.970001,31.522501,-1.360001,0.0171,0.0207,0.0
32.970001,31.5075,-1.340004,0.0171,0.0207,0.0
32.962502,31.477499,-1.340004,0.0171,0.0207,0.0
43.290001,43.897503,0.440002,0.0171,0.0207,0.0
44.827499,46.057499,0.360001,0.0171,0.0207,0.0
45.66,46.919998,0.230003,0.0171,0.0189,0.0
46.192497,47.34,0.039993,0.0171,0.0207,0.0
46.59,47.5425,-0.169998,0.0171,0.0207,0.0
46.732498,47.647499,-0.330002,0.0171,0.0207,0.0
46.987499,47.692501,-0.480003,0.0171,0.0207,0.0
46.725002,47.5425,-0.980003,0.0171,0.0207,0.0
46.004997,46.965,-1.330002,0.0171,0.0207,0.0
45.487503,46.425003,-1.490005,0.0171,0.0207,0.0
45.127502,46.004997,-1.480003,0.0171,0.0207,0.0
44.835003,45.682499,-1.459999,0.0171,0.0207,0.0
44.362499,45.202499,-1.380005,0.0171,0.0207,0.0
44.1525,45.022503,-1.389999,0.0171,0.0207,0.0
43.9575,44.865002,-1.380005,0.0171,0.0207,0.0
43.634998,44.565002,-1.360001,0.0171,0.0207,0.0
43.5,44.422501,-1.360001,0.0171,0.0207,0.0
43.372501,44.287498,-1.349998,0.0171,0.0207,0.0
43.297501,44.144997,-1.340004,0.0171,0.0207,0.0
42.824997,43.612499,-1.330002,0.0171,0.0207,0.0
42.555,43.252499,-1.32,0.0171,0.0207,0.0
42.495003,43.140003,-1.290001,0.0171,0.0207,0.0
42.412502,43.0425,-1.279999,0.0171,0.0207,0.0
42.360001,42.959999,-1.300003,0.0171,0.0207,0.0
42.232498,42.779999,-1.279999,0.0171,0.0207,0.0
42.172501,42.674999,-1.270004,0.0171,0.0207,0.0
42.120003,42.577503,-1.25,0.018,0.0207,0.0
42.075001,42.487499,-1.239998,0.018,0.0207,0.0
42.014999,42.389999,-1.239998,0.0171,0.0207,0.0
41.925003,42.1875,-1.209999,0.018,0.0207,0.0
41.879997,42.075001,-1.209999,0.0171,0.0207,0.0
41.774998,41.9025,-1.220001,0.018,0.0207,0.0
41.700001,41.8125,-1.220001,0.0171,0.0207,0.0
41.662498,41.73,-1.209999,0.018,0.0207,0.0
41.602501,41.639999,-1.209999,0.018,0.0207,0.0
41.564999,41.550003,-1.200005,0.0171,0.0207,0.0
41.459999,41.407501,-1.200005,0.018,0.0207,0.0
41.399998,41.325001,-1.190002,0.0171,0.0207,0.0
41.220001,41.122501,-1.169998,0.0171,0.0207,0.0
41.204998,41.040001,-1.18,0.018,0.0207,0.0
41.129997,40.9575,-1.18,0.018,0.0207,0.0
41.032501,40.875,-1.200005,0.0171,0.0207,0.0
40.919998,40.740002,-1.200005,0.0171,0.0207,0.0
40.852501,40.665001,-1.190002,0.0171,0.0207,0.0
40.785,40.605,-1.200005,0.0171,0.0207,0.0
40.724998,40.559998,-1.200005,0.018,0.0207,0.0
40.642498,40.447502,-1.209999,0.0171,0.0207,0.0
40.59,40.380001,-1.200005,0.0171,0.0207,0.0
40.522499,40.32,-1.18,0.0171,0.0207,0.0
40.440002,40.252502,-1.18,0.0171,0.0207,0.0
40.395,40.192501,-1.190002,0.0171,0.0207,0.0
40.342499,40.1325,-1.18,0.0171,0.0207,0.0
40.289997,40.087502,-1.349998,0.0171,0.0207,0.0
40.012501,39.877502,-2.779999,0.0171,0.0207,0.0
39.900002,39.772503,-3.260002,0.0171,0.0207,0.0
39.764999,39.592499,-3.959999,0.0171,0.0207,0.0
39.779999,39.487499,-3.5,0.0153,0.0207,0.0
39.787498,39.502502,-2.860001,0.018,0.0207,0.0
39.779999,39.465,-2.340004,0.018,0.0207,0.0
39.697498,39.337502,-1.419998,0.018,0.0207,0.0
39.667503,39.239998,-1.220001,0.018,0.0207,0.0
39.592499,39.1875,-1.169998,0.018,0.0207,0.0
39.442501,39.037498,-1.150002,0.018,0.0207,0.0
39.389999,38.9025,-1.150002,0.018,0.0207,0.0
39.329998,38.842499,-1.150002,0.018,0.0207,0.0
39.2925,38.775002,-1.160004,0.018,0.0207,0.0
39.224998,38.7075,-1.160004,0.0171,0.0207,0.0
39.195,38.662502,-1.160004,0.018,0.0207,0.0
39.127502,38.6175,-1.150002,0.018,0.0207,0.0
39.0825,38.535004,-1.160004,0.018,0.0207,0.0
39.029999,38.489998,-1.160004,0.018,0.0207,0.0
38.940002,38.384998,-1.160004,0.018,0.0207,0.0
38.842499,38.287502,-1.160004,0.0171,0.0207,0.0
38.759998,38.227501,-1.169998,0.018,0.0207,0.0
38.7225,38.182503,-1.18,0.018,0.0207,0.0
38.670002,38.122501,-1.169998,0.018,0.0207,0.0
38.610001,38.054996,-1.150002,0.018,0.0207,0.0
38.557503,38.002499,-1.150002,0.018,0.0207,0.0
38.5425,37.9575,-1.160004,0.0171,0.0207,0.0
38.489998,37.890003,-1.160004,0.0171,0.0207,0.0
38.407497,37.822498,-1.169998,0.018,0.0207,0.0
38.377499,37.77,-1.150002,0.018,0.0207,0.0
38.34,37.725002,-1.160004,0.018,0.0207,0.0
38.265003,37.665001,-1.160004,0.018,0.0207,0.0
38.212502,37.620003,-1.160004,0.018,0.0207,0.0
38.077503,37.462502,-1.18,0.018,0.0207,0.0
37.995003,37.41,-1.18,0.018,0.0207,0.0
37.949997,37.380001,-1.169998,0.0171,0.0207,0.0
37.897499,37.297501,-1.169998,0.0171,0.0207,0.0
37.8675,37.260002,-1.169998,0.0171,0.0207,0.0
37.807503,37.2075,-1.160004,0.0171,0.0207,0.0
37.732498,37.162498,-1.18,0.0171,0.0207,0.0
37.612499,37.1175,-1.190002,0.018,0.0207,0.0
37.560001,37.087502,-1.18,0.018,0.0207,0.0
37.560001,37.035,-1.200005,0.0171,0.0207,0.0
37.470001,36.982498,-1.200005,0.0171,0.0207,0.0
37.424999,36.945,-1.209999,0.0171,0.0207,0.0
37.357502,36.900002,-1.209999,0.0171,0.0207,0.0
37.2225,36.802502,-1.220001,0.018,0.0207,0.0
37.184998,36.727501,-1.220001,0.018,0.0207,0.0
37.072502,36.637501,-1.25,0.0171,0.0207,0.0
37.005001,36.584999,-1.260002,0.018,0.0207,0.0
36.997498,36.555,-1.270004,0.018,0.0207,0.0
36.945,36.517502,-1.290001,0.0171,0.0207,0.0
36.885002,36.495003,-1.290001,0.0171,0.0207,0.0
36.779999,36.404999,-1.279999,0.0171,0.0207,0.0
36.8325,36.3675,-1.279999,0.0171,0.0207,0.0
36.735001,36.2925,-1.300003,0.0171,0.0207,0.0
36.705002,36.254997,-1.300003,0.018,0.0207,0.0
36.6525,36.217499,-1.300003,0.018,0.0207,0.0
36.532501,36.105,-1.32,0.018,0.0207,0.0
36.502499,36.075001,-1.330002,0.018,0.0207,0.0
36.48,36.037502,-1.340004,0.018,0.0207,0.0
36.465,36.022499,-1.330002,0.018,0.0207,0.0
36.3825,36.0,-1.340004,0.018,0.0207,0.0
36.314999,35.924999,-1.340004,0.018,0.0207,0.0
36.299999,35.9025,-1.360001,0.018,0.0207,0.0
36.247501,35.864998,-1.349998,0.018,0.0207,0.0
36.254997,35.842499,-1.340004,0.018,0.0207,0.0
36.209999,35.8125,-1.349998,0.018,0.0207,0.0
36.18,35.737499,-1.330002,0.018,0.0207,0.0
36.172501,35.7075,-1.360001,0.018,0.0207,0.0
36.142502,35.677498,-1.360001,0.018,0.0207,0.0
36.0825,35.639999,-1.370003,0.018,0.0207,0.0
36.052498,35.6175,-1.380005,0.018,0.0207,0.0
35.985001,35.52,-1.389999,0.018,0.0207,0.0
35.985001,35.489998,-1.389999,0.018,0.0207,0.0
35.9925,35.422501,-1.389999,0.018,0.0207,0.0
35.962502,35.400002,-1.400002,0.018,0.0207,0.0
35.857502,35.34,-1.410004,0.018,0.0207,0.0
35.849998,35.310001,-1.43,0.018,0.0207,0.0
35.82,35.235001,-1.419998,0.018,0.0207,0.0
35.790001,35.220001,-1.450005,0.018,0.0207,0.0
35.759998,35.204998,-1.459999,0.018,0.0207,0.0
35.752502,35.197498,-1.450005,0.018,0.0207,0.0
35.775002,35.189999,-1.440002,0.018,0.0207,0.0
35.7075,35.137501,-1.440002,0.018,0.0207,0.0
35.700001,35.122501,-1.400002,0.018,0.0207,0.0
35.677498,35.099998,-1.400002,0.018,0.0207,0.0
35.677498,35.092499,-1.419998,0.018,0.0207,0.0
35.647503,35.0625,-1.43,0.018,0.0207,0.0
35.662498,35.055,-1.43,0.018,0.0207,0.0
35.602501,35.032501,-1.43,0.018,0.0207,0.0
35.602501,35.017498,-1.419998,0.018,0.0207,0.0
35.587502,35.010002,-1.410004,0.018,0.0207,0.0
35.580002,35.002499,-1.400002,0.018,0.0207,0.0
35.587502,34.987499,-1.400002,0.018,0.0207,0.0
35.580002,34.9725,-1.410004,0.018,0.0207,0.0
35.535,34.950001,-1.400002,0.018,0.0207,0.0
35.535,34.934998,-1.389999,0.018,0.0207,0.0
35.5275,34.934998,-1.400002,0.018,0.0207,0.0
35.512501,34.897499,-1.389999,0.018,0.0207,0.0
35.5275,34.889999,-1.380005,0.018,0.0207,0.0
35.489998,34.875,-1.380005,0.018,0.0207,0.0
35.467499,34.8675,-1.380005,0.0162,0.0207,0.0
35.474998,34.852501,-1.380005,0.018,0.0207,0.0
35.445,34.822502,-1.389999,0.018,0.0207,0.0
35.43,34.814999,-1.389999,0.018,0.0207,0.0
35.445,34.799999,-1.389999,0.018,0.0207,0.0
35.422501,34.7775,-1.380005,0.018,0.0207,0.0
35.415001,34.762501,-1.370003,0.018,0.0207,0.0
35.369999,34.740002,-1.370003,0.018,0.0207,0.0
35.34,34.702499,-1.380005,0.018,0.0207,0.0
35.3325,34.6875,-1.380005,0.018,0.0207,0.0
35.325001,34.672501,-1.380005,0.0171,0.0207,0.0
35.310001,34.657501,-1.370003,0.018,0.0207,0.0
35.287498,34.627499,-1.370003,0.0171,0.0207,0.0
35.279999,34.612499,-1.370003,0.0171,0.0207,0.0
35.272499,34.59,-1.360001,0.0171,0.0207,0.0
35.2575,34.575001,-1.360001,0.0171,0.0207,0.0
35.2425,34.537498,-1.349998,0.0171,0.0207,0.0
